"","PFE.Open","PFE.High","PFE.Low","PFE.Close","PFE.Volume","PFE.Adjusted"
"2021-04-19",38.599998,38.959999,38.330002,38.93,30905100,36.346767
"2021-04-20",38.75,39.240002,38.75,39.029999,26459400,36.440132
"2021-04-21",39.139999,39.669998,39.130001,39.529999,29365000,36.906956
"2021-04-22",39.48,39.5,38.52,38.639999,33373600,36.076008
"2021-04-23",38.630001,38.830002,38.43,38.66,24375000,36.094685
"2021-04-26",38.73,38.740002,38.490002,38.68,19773400,36.113354
"2021-04-27",38.509998,38.610001,38.349998,38.450001,19061500,35.898624
"2021-04-28",38.540001,38.939999,38.52,38.810001,21963300,36.234734
"2021-04-29",38.990002,39,38.310001,38.599998,23569400,36.038666
"2021-04-30",38.5,38.900002,38.490002,38.650002,28413200,36.08535
"2021-05-03",39.040001,39.84,38.959999,39.830002,46638600,37.18705
"2021-05-04",40,40.169998,39.43,39.950001,52802200,37.299088
"2021-05-05",40.18,41.09,38.93,39.970001,76627500,37.31776
"2021-05-06",38.48,39.23,37.959999,39.189999,54944900,36.95005
"2021-05-07",39.049999,39.869999,39.049999,39.580002,33807800,37.31776
"2021-05-10",39.830002,40.279999,39.779999,39.860001,30831900,37.581753
"2021-05-11",39.68,40.07,39.23,39.349998,30568600,37.100906
"2021-05-12",39.439999,39.919998,39.310001,39.689999,26208600,37.421471
"2021-05-13",39.5,40.279999,39.5,40.099998,25415000,37.808044
"2021-05-14",40.240002,40.32,39.919998,40.02,18041100,37.732609
"2021-05-17",40.07,40.400002,40.009998,40.110001,18095000,37.817467
"2021-05-18",40.18,40.349998,39.830002,40.049999,15805500,37.760899
"2021-05-19",39.900002,39.900002,39.43,39.830002,20209500,37.553471
"2021-05-20",39.73,40.25,39.720001,40.119999,18621100,37.826897
"2021-05-21",40.209999,40.599998,39.91,39.950001,21144800,37.666607
"2021-05-24",40.080002,40.139999,39.779999,39.810001,16922300,37.534618
"2021-05-25",39.82,39.860001,39.240002,39.330002,25916300,37.08205
"2021-05-26",39.290001,39.299999,38.779999,38.919998,28036500,36.695477
"2021-05-27",38.970001,39.18,38.599998,38.650002,38471200,36.440914
"2021-05-28",38.75,39.02,38.68,38.73,16154100,36.516342
"2021-06-01",38.939999,39,38.48,38.5,23642400,36.299484
"2021-06-02",38.639999,38.93,38.540001,38.790001,19629000,36.572906
"2021-06-03",38.759998,39.040001,38.630001,38.970001,17376300,36.742626
"2021-06-04",39.049999,39.5,39.02,39.150002,19375300,36.912334
"2021-06-07",39.080002,39.599998,38.970001,38.990002,24110700,36.761486
"2021-06-08",39.07,39.110001,38.48,38.849998,18880300,36.629486
"2021-06-09",39,39.84,38.98,39.810001,29824000,37.534618
"2021-06-10",39.900002,40.720001,39.889999,40.68,42613700,38.354893
"2021-06-11",40.66,40.669998,39.950001,40.150002,21386900,37.855183
"2021-06-14",40.029999,40.07,39.380001,39.630001,23408300,37.364902
"2021-06-15",39.709999,39.84,39.389999,39.59,20206900,37.327187
"2021-06-16",39.619999,39.84,39.279999,39.299999,19177500,37.053761
"2021-06-17",39.27,39.59,39.07,39.48,19580100,37.223473
"2021-06-18",39.299999,39.439999,38.700001,38.810001,37775900,36.591774
"2021-06-21",38.880001,39.48,38.880001,39.419998,19488100,37.166904
"2021-06-22",39.41,39.689999,39.259998,39.610001,15975900,37.346046
"2021-06-23",39.630001,39.66,38.98,39.049999,22025400,36.81805
"2021-06-24",39.139999,39.349998,39.080002,39.189999,13436500,36.95005
"2021-06-25",39.119999,39.41,38.889999,38.98,22774300,36.752052
"2021-06-28",39.009998,39.209999,38.900002,39.119999,19225700,36.884052
"2021-06-29",39.130001,39.279999,38.98,39.099998,14516600,36.865196
"2021-06-30",39.139999,39.27,38.82,39.16,21248100,36.921764
"2021-07-01",39.169998,39.630001,39.110001,39.560001,20035900,37.298901
"2021-07-02",39.459999,39.830002,39.380001,39.73,16592700,37.459183
"2021-07-06",39.48,39.650002,39.040001,39.290001,18931900,37.044334
"2021-07-07",39.220001,39.360001,38.970001,39.349998,17665200,37.100906
"2021-07-08",39,39.32,38.93,39.25,23021200,37.006618
"2021-07-09",39.529999,40.099998,39.459999,39.610001,21578700,37.346046
"2021-07-12",39.66,40.25,39.599998,39.759998,24513000,37.487473
"2021-07-13",39.77,39.799999,39.529999,39.650002,12222000,37.383762
"2021-07-14",39.720001,40.029999,39.66,39.950001,15888600,37.666607
"2021-07-15",39.950001,40.189999,39.860001,40.09,20250800,37.798603
"2021-07-16",40.139999,40.349998,39.93,40.349998,24270400,38.043747
"2021-07-19",40.07,40.349998,39.68,40.150002,29818400,37.855183
"2021-07-20",40.25,41.709999,40.200001,41.049999,48804100,38.703739
"2021-07-21",41.240002,41.240002,40.52,41.02,27530200,38.675449
"2021-07-22",41.119999,41.549999,40.900002,41.470001,18913300,39.099731
"2021-07-23",41.459999,41.830002,41.419998,41.68,21609200,39.297733
"2021-07-26",41.619999,41.939999,41.389999,41.810001,23720000,39.420303
"2021-07-27",41.82,42.200001,41.580002,42.099998,32544100,39.693726
"2021-07-28",42.349998,43.740002,42.25,43.450001,53822400,40.966568
"2021-07-29",43.23,43.299999,42.619999,42.790001,29015000,40.709698
"2021-07-30",42.880001,43.189999,42.689999,42.810001,24763300,40.728722
"2021-08-02",43.299999,44.139999,43.25,43.959999,43066900,41.822815
"2021-08-03",44.169998,45.860001,44.07,45.68,45643300,43.459194
"2021-08-04",45.349998,45.799999,45.009998,45.189999,43391200,42.993015
"2021-08-05",45,45.139999,44.700001,45.060001,23505400,42.869335
"2021-08-06",45.09,45.310001,44.630001,45.07,20413000,42.878845
"2021-08-09",45.110001,46.029999,45.110001,45.98,32374300,43.74461
"2021-08-10",46.200001,48.57,45.889999,48.189999,81189400,45.847164
"2021-08-11",47.779999,48.080002,46.259998,46.310001,50878200,44.058563
"2021-08-12",46.5,47.400002,46.34,47.240002,29676400,44.943352
"2021-08-13",47.41,48.5,47.32,48.48,35379200,46.123062
"2021-08-16",48.23,48.970001,47.509998,48.91,38045800,46.532158
"2021-08-17",48.779999,50.490002,48.709999,50.419998,68817000,47.968742
"2021-08-18",50.23,51.860001,49.169998,49.310001,88598000,46.912712
"2021-08-19",48.5,49.959999,48.259998,48.799999,57741600,46.427509
"2021-08-20",48.98,49.73,48.66,48.720001,35157500,46.351402
"2021-08-23",50.290001,51.360001,49.599998,49.93,88652400,47.502571
"2021-08-24",49.740002,50.049999,48.240002,48.380001,52624100,46.027927
"2021-08-25",48.040001,48.279999,46.93,47.509998,51036800,45.200226
"2021-08-26",47.700001,48.16,47.299999,47.380001,29029300,45.076542
"2021-08-27",47.369999,47.5,46.529999,46.599998,32924500,44.334461
"2021-08-30",46.200001,47.16,46.16,46.759998,25774400,44.486687
"2021-08-31",46.720001,47.139999,45.93,46.07,34547800,43.830231
"2021-09-01",46.189999,46.259998,45.419998,46.040001,32900100,43.801689
"2021-09-02",46.48,46.869999,46.130001,46.84,26106300,44.562801
"2021-09-03",46.900002,47.029999,46.34,46.84,20817200,44.562801
"2021-09-07",46.990002,47.5,46.540001,46.75,26236900,44.477169
"2021-09-08",46.509998,46.790001,46.25,46.509998,15839600,44.24884
"2021-09-09",46.470001,46.720001,45.849998,46.029999,21695300,43.792171
"2021-09-10",46.27,46.349998,45.509998,45.59,20801500,43.373562
"2021-09-13",45.740002,45.830002,44.200001,44.580002,37086200,42.412666
"2021-09-14",44.669998,45.259998,44.549999,44.709999,24100200,42.53635
"2021-09-15",44.560001,45.369999,44.470001,44.77,28674600,42.59343
"2021-09-16",44.880001,44.990002,44.029999,44.470001,22424200,42.308018
"2021-09-17",44.169998,44.459999,43.310001,43.889999,56370500,41.756214
"2021-09-20",43.389999,44.650002,43.389999,44.200001,41873000,42.051144
"2021-09-21",44.25,44.73,43.849998,43.919998,23645600,41.784752
"2021-09-22",43.990002,44.389999,43.830002,43.950001,22616700,41.813297
"2021-09-23",44.279999,44.720001,44.150002,44.189999,19719200,42.04163
"2021-09-24",44.07,44.41,43.810001,43.939999,16150700,41.803787
"2021-09-27",43.919998,44.130001,43.509998,43.57,19955900,41.451775
"2021-09-28",43.07,43.279999,42.43,43.040001,28512200,40.94754
"2021-09-29",43.220001,43.689999,43.080002,43.529999,18037200,41.413712
"2021-09-30",43.790001,44.049999,42.970001,43.009998,21103300,40.918999
"2021-10-01",42.52,43.099998,41.700001,42.93,38483000,40.842888
"2021-10-04",42.93,43.349998,42.209999,42.419998,28906500,40.357685
"2021-10-05",42.529999,42.790001,42.279999,42.32,19342600,40.262543
"2021-10-06",42.060001,42.200001,41.689999,42.02,30483800,39.977131
"2021-10-07",42.52,42.959999,42.209999,42.740002,19778300,40.662121
"2021-10-08",42.73,42.91,42.34,42.450001,12778600,40.386227
"2021-10-11",42.450001,42.619999,42.009998,42.060001,11984200,40.015186
"2021-10-12",42.16,42.209999,41.66,41.849998,16222300,39.815392
"2021-10-13",41.75,41.91,40.939999,41.419998,28205700,39.406296
"2021-10-14",41.560001,41.959999,41.52,41.669998,17590300,39.644142
"2021-10-15",41.900002,42.029999,41.380001,41.490002,23550300,39.4729
"2021-10-18",41.450001,41.700001,41.040001,41.32,21733000,39.311157
"2021-10-19",41.599998,42.200001,41.540001,42.09,17159800,40.043728
"2021-10-20",42.119999,43.110001,42.099998,42.799999,22788300,40.719208
"2021-10-21",43.060001,43.09,42.43,42.860001,22142300,40.776295
"2021-10-22",42.82,43.189999,42.630001,43.16,17183000,41.061703
"2021-10-25",43.200001,43.240002,42.57,43.150002,22846200,41.052193
"2021-10-26",43.330002,43.759998,42.919998,43.560001,29729100,41.442261
"2021-10-27",43.459999,43.560001,42.68,42.970001,22317500,40.880939
"2021-10-28",42.950001,43.669998,42.939999,43.18,18023400,41.080734
"2021-10-29",43.09,43.830002,42.860001,43.740002,30307500,41.61351
"2021-11-01",44.139999,44.290001,43.439999,43.639999,32681500,41.518368
"2021-11-02",45.080002,46.040001,43.049999,45.450001,69248000,43.240372
"2021-11-03",45.52,45.990002,44.48,44.82,44593100,42.641003
"2021-11-04",44.290001,44.470001,43.310001,43.849998,38172500,42.084351
"2021-11-05",48.09,48.810001,46.549999,48.610001,173959100,46.652691
"2021-11-08",48.610001,48.790001,47.599998,48.330002,57423300,46.383965
"2021-11-09",48.330002,48.380001,47.150002,47.299999,29920400,45.395439
"2021-11-10",47.400002,49.209999,47.400002,49.02,42696200,47.046181
"2021-11-11",49.23,50.5,48.73,50.18,42370400,48.159473
"2021-11-12",50.419998,50.490002,49.57,49.73,27780600,47.727589
"2021-11-15",49.73,50.099998,49.369999,49.650002,27763200,47.65081
"2021-11-16",49.470001,50.16,48.889999,49.599998,31297200,47.602825
"2021-11-17",49.939999,51.09,49.689999,50.869999,36889800,48.821686
"2021-11-18",51.099998,51.709999,50.610001,51.41,32872600,49.339943
"2021-11-19",51.959999,52.84,50.68,50.799999,47966200,48.754509
"2021-11-22",50.950001,51.470001,50.380001,51.200001,27287900,49.138397
"2021-11-23",50.580002,51.450001,50.299999,51.080002,24946200,49.023235
"2021-11-24",51.18,51.330002,50.709999,50.889999,18556800,48.840885
"2021-11-26",54.040001,54.939999,53.25,54,66561300,51.825661
"2021-11-29",55.150002,55.700001,52.110001,52.400002,72660800,50.290085
"2021-11-30",52.310001,54.459999,51.91,53.73,64598400,51.566528
"2021-12-01",52.470001,55.169998,51.860001,54.68,59810400,52.478279
"2021-12-02",53.82,55.080002,52.77,53.040001,46361700,50.904312
"2021-12-03",53.709999,54.41,53.099998,54.27,37574800,52.084789
"2021-12-06",53.779999,53.889999,51.25,51.48,53724000,49.407127
"2021-12-07",51.25,52.5,50.400002,51.720001,41575400,49.637466
"2021-12-08",52.75,53.080002,51.029999,51.400002,37429200,49.330353
"2021-12-09",51.509998,52.849998,51.509998,52.080002,38325700,49.982967
"2021-12-10",51.200001,52.849998,51.110001,52.779999,26079400,50.654781
"2021-12-13",53.439999,55.73,53.439999,55.200001,54923200,52.977337
"2021-12-14",54.77,55.950001,54.32,55.540001,48685700,53.303654
"2021-12-15",56.110001,58.919998,55.889999,58.799999,75202900,56.432381
"2021-12-16",58.360001,61.43,57.75,61.25,75183600,58.78373
"2021-12-17",59.93,61.189999,58.700001,59.48,104192100,57.085003
"2021-12-20",60.599998,61.709999,59.830002,61.02,55712200,58.562996
"2021-12-21",60.009998,60.040001,57.16,58.950001,63877900,56.576344
"2021-12-22",59.25,60.59,58.220001,59.549999,62594900,57.152184
"2021-12-23",59.82,60.080002,58.310001,58.709999,39203200,56.346008
"2021-12-27",58.849998,59.380001,58.23,59.200001,27362600,56.816277
"2021-12-28",59.049999,59.450001,57.080002,58.009998,36901700,55.674194
"2021-12-29",57.310001,58.029999,57.07,57.580002,26170200,55.261509
"2021-12-30",57.75,58.740002,57.529999,58.400002,24559000,56.048489
"2021-12-31",58.529999,59.799999,58.439999,59.049999,28579600,56.672314
"2022-01-03",58.5,58.549999,56.34,56.650002,57219200,54.368954
"2022-01-04",56.220001,56.43,53.939999,54.529999,66993100,52.33432
"2022-01-05",55.84,56.439999,55.369999,55.630001,52956400,53.39003
"2022-01-06",55.16,55.630001,54.490002,54.84,37000400,52.631836
"2022-01-07",55.360001,55.77,54.630001,55.720001,27703400,53.476398
"2022-01-10",55.709999,56.259998,54.740002,56.240002,34044700,53.975468
"2022-01-11",56.75,57.43,55.810001,56.689999,33576600,54.407345
"2022-01-12",56.34,57.16,55.900002,56.650002,27608500,54.368954
"2022-01-13",56.529999,56.75,55.220001,55.540001,28117900,53.303654
"2022-01-14",54.98,55.380001,54.509998,54.950001,27072500,52.737411
"2022-01-18",54.5,54.549999,53.43,54.110001,35598000,51.931229
"2022-01-19",53.650002,54.490002,53.450001,53.540001,27300400,51.384182
"2022-01-20",53.959999,54.52,53.07,54.049999,35105300,51.873642
"2022-01-21",54.419998,54.869999,52.459999,52.790001,41059000,50.664379
"2022-01-24",51.75,52.060001,49.82,51.540001,59036400,49.464714
"2022-01-25",51.360001,52.84,51.240002,52.540001,43983200,50.424446
"2022-01-26",52.57,53.619999,52.459999,53.009998,39644800,50.875515
"2022-01-27",53.02,54.580002,53,53.369999,36957200,51.610466
"2022-01-28",53.77,54.669998,53.099998,54.330002,28590400,52.538815
"2022-01-31",54,54.139999,52.389999,52.689999,38644600,50.952885
"2022-02-01",52.740002,53.16,52.389999,53.07,27883300,51.320358
"2022-02-02",52.84,54.130001,52.450001,53.860001,32039300,52.084312
"2022-02-03",53.330002,53.889999,53.09,53.380001,22635800,51.620136
"2022-02-04",53.02,53.43,52.630001,53,24932200,51.252663
"2022-02-07",53.299999,53.580002,52.240002,53.209999,32358500,51.455742
"2022-02-08",50.639999,51.799999,49.689999,51.700001,67922000,49.995525
"2022-02-09",51.639999,51.720001,50.900002,51.470001,38522200,49.773106
"2022-02-10",51.040001,51.369999,50.389999,50.599998,34200600,48.931786
"2022-02-11",50.330002,51.240002,50.080002,50.779999,34997800,49.105854
"2022-02-14",49.82,50.5,48.48,49.799999,42973100,48.158165
"2022-02-15",49.799999,50.040001,49.209999,49.790001,29150000,48.148495
"2022-02-16",49.59,50.779999,49.43,49.68,27672600,48.042118
"2022-02-17",49.810001,49.959999,48.75,48.900002,21231700,47.287838
"2022-02-18",48.779999,49.52,48.200001,48.529999,26955300,46.930038
"2022-02-22",47.540001,48.310001,47.349998,47.529999,34814800,45.963001
"2022-02-23",47.59,48.16,46.779999,46.869999,25793000,45.32476
"2022-02-24",45.860001,46.759998,45.400002,45.959999,44227300,44.444767
"2022-02-25",45.810001,48.029999,45.740002,47.720001,31199200,46.14674
"2022-02-28",46.82,47.169998,46.34,46.939999,35296100,45.392452
"2022-03-01",46.689999,47.139999,45.439999,45.75,29854500,44.241684
"2022-03-02",46.110001,47.93,46,47.700001,36516200,46.127396
"2022-03-03",47.68,48.59,47.48,47.830002,30553300,46.253113
"2022-03-04",47.5,48.77,47.41,48.650002,33217300,47.046074
"2022-03-07",48.25,48.84,47.52,47.98,33171300,46.398167
"2022-03-08",47.580002,48.419998,46.470001,47.439999,32913300,45.875969
"2022-03-09",48.130001,49.220001,48,48.75,24718900,47.14278
"2022-03-10",48.310001,49.290001,48.049999,49.200001,24542300,47.577942
"2022-03-11",49.139999,50.900002,48.939999,50.27,33701900,48.612667
"2022-03-14",50.720001,52.91,50.389999,52.25,42314500,50.527393
"2022-03-15",52.619999,52.919998,51.18,52.209999,30172100,50.488712
"2022-03-16",52.540001,53.27,52.18,52.919998,29891400,51.175301
"2022-03-17",52.919998,54.25,52.790001,54.240002,30598600,52.451786
"2022-03-18",54.380001,55,53.709999,54.509998,51815000,52.712879
"2022-03-21",54.240002,55.299999,53.900002,54.189999,34592500,52.403431
"2022-03-22",54.200001,54.32,52.5,53.040001,32253600,51.291351
"2022-03-23",53.02,53.5,52.16,52.189999,29183700,50.469368
"2022-03-24",52.540001,52.849998,52.290001,52.59,25177500,50.856182
"2022-03-25",52.740002,53.25,52.509998,52.779999,17429600,51.039921
"2022-03-28",52.529999,53.560001,52.5,53.279999,21863700,51.523434
"2022-03-29",54,54.080002,52.619999,52.740002,39970000,51.00124
"2022-03-30",53.200001,53.720001,51.970001,52.439999,27599600,50.711124
"2022-03-31",52,52.880001,51.740002,51.77,26055200,50.063217
"2022-04-01",52.119999,52.16,51.099998,51.57,19073100,49.869812
"2022-04-04",51.779999,51.869999,50.369999,50.939999,20462800,49.260578
"2022-04-05",50.810001,52.150002,50.75,51.240002,21176700,49.55069
"2022-04-06",51.16,53.09,51.16,52.869999,31717500,51.126945
"2022-04-07",52.5,55.41,52.5,55.16,36305700,53.341454
"2022-04-08",54.849998,55.580002,54.459999,55.169998,24612200,53.351124
"2022-04-11",55.459999,56.32,53.779999,53.93,22054300,52.152
"2022-04-12",53.299999,53.93,52.650002,53.110001,22810700,51.359039
"2022-04-13",53.130001,53.82,52.700001,53.099998,15777800,51.349365
"2022-04-14",53.400002,53.91,53.040001,53.119999,17240100,51.368706
"2022-04-18",52.830002,53.110001,51.630001,51.84,17065000,50.130909
"2022-04-19",51.66,51.880001,49.369999,50.18,33441500,48.525639
"2022-04-20",50,50.16,49.209999,49.75,24751800,48.10981
"2022-04-21",49.93,50.009998,48.919998,49.110001,19105600,47.490913
"2022-04-22",48.950001,49.099998,47.900002,48.130001,22156800,46.543224
"2022-04-25",47.849998,49.189999,47.119999,48.950001,27390600,47.336189
"2022-04-26",48.990002,50.25,48.919998,49.029999,25366500,47.413551
"2022-04-27",49.110001,49.91,48.209999,49.740002,25819200,48.100143
"2022-04-28",50.439999,50.77,49.490002,50.509998,28225400,48.844753
"2022-04-29",49.869999,50.34,49,49.07,28343300,47.452229
"2022-05-02",47.68,48.759998,47.459999,48.34,36228400,46.7463
"2022-05-03",48.869999,50.040001,47.700001,49.290001,33716900,47.664978
"2022-05-04",48.889999,49.869999,47.91,49.66,28613700,48.022781
"2022-05-05",49.459999,49.549999,47.549999,48.450001,28333000,46.852676
"2022-05-06",48.09,49.220001,48.040001,49.040001,19891400,47.423222
"2022-05-09",48.380001,49.169998,47.77,48.639999,25012300,47.036407
"2022-05-10",49.040001,49.900002,48.689999,49.490002,27335900,47.858387
"2022-05-11",49.07,50.240002,49.029999,49.450001,29699500,47.819706
"2022-05-12",49,50.43,48.720001,50.389999,33468400,49.126095
"2022-05-13",50.380001,50.790001,49.68,49.919998,22423700,48.667881
"2022-05-16",49.869999,51.049999,49.869999,50.669998,19435600,49.399071
"2022-05-17",50.950001,51.52,50.18,51.34,19918200,50.052265
"2022-05-18",51.220001,51.419998,50.16,50.400002,22276000,49.135845
"2022-05-19",50,50.889999,49.59,50.650002,19865500,49.379574
"2022-05-20",51.27,52.700001,51.130001,52.470001,31250400,51.153923
"2022-05-23",52.580002,53.700001,52.48,52.880001,24035800,51.553638
"2022-05-24",52.709999,53.610001,52.709999,53.41,26729800,52.070343
"2022-05-25",53.200001,54.049999,53.049999,53.709999,24003900,52.36282
"2022-05-26",54.060001,54.919998,53.880001,53.990002,23516300,52.635799
"2022-05-27",53.919998,54.41,53.52,53.91,21407500,52.557804
"2022-05-31",53.32,53.5,51.939999,53.040001,66058200,51.709625
"2022-06-01",53.25,53.279999,51.84,52.369999,17430600,51.056427
"2022-06-02",52.369999,52.740002,51.040001,52.68,21903400,51.358658
"2022-06-03",52.459999,53.529999,52.459999,53.200001,18125000,51.865616
"2022-06-06",53.189999,53.720001,53,53.259998,16544400,51.924107
"2022-06-07",53.279999,53.970001,53.009998,53.959999,15091200,52.606548
"2022-06-08",54.060001,54.560001,53.41,53.470001,12789800,52.128841
"2022-06-09",53.27,53.650002,51.700001,51.779999,17572700,50.481228
"2022-06-10",51.310001,51.369999,49.950001,49.970001,23826000,48.716633
"2022-06-13",48.82,49.279999,47.709999,47.91,26989000,46.708298
"2022-06-14",47.75,48.470001,47.220001,47.919998,23290300,46.718044
"2022-06-15",47.880001,48.98,47.18,48.509998,25748000,47.293251
"2022-06-16",47.689999,48,47.060001,47.48,20424500,46.289085
"2022-06-17",47.380001,48.029999,46.279999,46.529999,45047700,45.362911
"2022-06-21",47.32,48.439999,46.950001,48.110001,19622100,46.903282
"2022-06-22",48.029999,49.580002,47.77,49.07,20382900,47.839203
"2022-06-23",49.23,50.169998,48.98,50.09,20061700,48.833614
"2022-06-24",50.650002,51.639999,50.299999,51.59,24343200,50.295998
"2022-06-27",51.48,52.23,51.259998,51.880001,16154300,50.57872
"2022-06-28",51.830002,51.970001,50.41,50.66,16417900,49.38932
"2022-06-29",50.73,51.439999,50.66,50.939999,13925700,49.662296
"2022-06-30",51.689999,52.889999,51.09,52.43,33495700,51.114925
"2022-07-01",52.040001,52.369999,51.25,52.310001,16143300,50.99794
"2022-07-05",51.75,51.889999,50.400002,51.639999,18406800,50.344742
"2022-07-06",51.639999,52.959999,51.580002,52.75,21305500,51.426895
"2022-07-07",52.950001,53.540001,52.790001,53.419998,17847600,52.08009
"2022-07-08",53.049999,53.919998,52.759998,53.169998,11322700,51.836365
"2022-07-11",53,53.740002,52.75,52.889999,12921400,51.563389
"2022-07-12",52.689999,52.779999,51.709999,52.040001,14633500,50.734711
"2022-07-13",51.860001,52.310001,51.509998,51.790001,12927300,50.490978
"2022-07-14",50.75,51.59,50.630001,51.389999,14023800,50.101009
"2022-07-15",51.040001,51.91,50.43,51.75,19885700,50.451984
"2022-07-18",51.959999,51.970001,50.52,50.75,15742900,49.477062
"2022-07-19",51.040001,51.509998,50.610001,51.369999,13402100,50.081512
"2022-07-20",51.389999,51.459999,50.509998,50.82,12774400,49.545311
"2022-07-21",50.57,51.139999,50.18,51.119999,15103800,49.83778
"2022-07-22",51.259998,51.529999,50.950001,51.23,10932100,49.945023
"2022-07-25",51.34,51.880001,51.34,51.77,12995800,50.471481
"2022-07-26",51.84,52.849998,51.709999,52.299999,16632500,50.988186
"2022-07-27",51.939999,52.25,51.189999,51.950001,19203500,50.646965
"2022-07-28",50.849998,52.330002,49.099998,50.720001,38984900,49.831509
"2022-07-29",50.560001,50.709999,49.279999,50.509998,25037900,49.625183
"2022-08-01",50.32,51.299999,50.150002,50.610001,19709900,49.723434
"2022-08-02",50.900002,51.470001,49.630001,49.689999,17802000,48.819546
"2022-08-03",49.790001,50.07,49.34,49.860001,16500100,48.986568
"2022-08-04",49.900002,50.049999,49.209999,49.860001,17026300,48.986568
"2022-08-05",49.639999,49.970001,49.060001,49.27,16376600,48.406906
"2022-08-08",49.389999,49.810001,48.939999,49.57,16071800,48.701653
"2022-08-09",49.75,50.110001,49.52,49.779999,12095600,48.907974
"2022-08-10",49.93,50.049999,49.380001,49.950001,17355100,49.074997
"2022-08-11",48.220001,49.130001,47.810001,48.290001,44048800,47.444077
"2022-08-12",48.549999,50.389999,48.549999,50.110001,25835500,49.232193
"2022-08-15",49.970001,50.07,49.389999,49.75,15797800,48.878498
"2022-08-16",49.380001,50.18,49.360001,49.860001,12874800,48.986568
"2022-08-17",49.650002,49.860001,49.25,49.27,13607200,48.406906
"2022-08-18",49.389999,49.52,48.380001,48.580002,18916300,47.728996
"2022-08-19",48.84,49.450001,48.73,49.150002,15350200,48.289009
"2022-08-22",49.209999,49.400002,48.740002,48.900002,13601200,48.043388
"2022-08-23",48.419998,48.52,47.759998,48.009998,16248900,47.16898
"2022-08-24",47.900002,48.009998,47.380001,47.43,15551500,46.59914
"2022-08-25",47.52,47.950001,47.27,47.900002,14460000,47.060909
"2022-08-26",47.619999,47.959999,46.700001,46.82,16546700,45.999825
"2022-08-29",46.380001,46.689999,46.119999,46.23,13400500,45.420158
"2022-08-30",46.34,46.349998,45.799999,45.849998,16303000,45.046818
"2022-08-31",46.009998,46.290001,45.130001,45.23,26416800,44.437679
"2022-09-01",45.139999,46.650002,45.139999,46.630001,19947600,45.813156
"2022-09-02",46.740002,46.799999,45.529999,45.700001,14667700,44.899445
"2022-09-06",45.959999,46.439999,45.529999,45.759998,17153500,44.958393
"2022-09-07",45.700001,46.209999,45.380001,46.130001,15378900,45.321915
"2022-09-08",46.02,47.119999,45.869999,47.080002,18271000,46.255272
"2022-09-09",47.200001,47.990002,47.099998,47.84,17501700,47.001957
"2022-09-12",48.080002,48.349998,47.689999,47.759998,13744800,46.923359
"2022-09-13",47.130001,47.32,46.02,46.189999,16603200,45.380859
"2022-09-14",46.200001,46.41,45.779999,46.150002,17162500,45.34156
"2022-09-15",46.110001,46.290001,45.700001,45.939999,15802000,45.135239
"2022-09-16",46.09,46.619999,45.639999,46.029999,30629500,45.223663
"2022-09-19",45.68,45.880001,44.779999,45.439999,16256200,44.643997
"2022-09-20",45,45.27,44.439999,44.77,15369000,43.985733
"2022-09-21",44.810001,44.98,43.900002,43.919998,17505200,43.150623
"2022-09-22",43.669998,45,43.52,44.57,18508100,43.789238
"2022-09-23",44.439999,44.560001,43.580002,44.080002,18871700,43.307827
"2022-09-26",43.810001,44.330002,43.669998,43.830002,18680200,43.062202
"2022-09-27",44.220001,44.580002,43.740002,44.09,21562700,43.317646
"2022-09-28",44.669998,44.810001,44.220001,44.43,16532600,43.651691
"2022-09-29",44.41,44.619999,43.950001,44.16,13559900,43.386421
"2022-09-30",44.169998,44.610001,43.73,43.759998,22962300,42.993427
"2022-10-03",44.07,44.279999,43.490002,44.139999,22834300,43.366772
"2022-10-04",44.25,44.84,44.09,44.459999,28198800,43.681164
"2022-10-05",44.119999,44.369999,43.68,44.119999,15673400,43.347118
"2022-10-06",43.759998,43.779999,43.040001,43.09,22068200,42.335167
"2022-10-07",43.049999,43.049999,41.919998,42.32,20095000,41.578651
"2022-10-10",42.349998,42.619999,41.75,41.75,17888000,41.018639
"2022-10-11",41.66,42.57,41.450001,41.919998,20981200,41.185658
"2022-10-12",42.09,43.139999,41.919998,42.029999,18803600,41.293732
"2022-10-13",41.759998,43.16,41.700001,42.98,23135200,42.227093
"2022-10-14",42.889999,43.380001,42.360001,42.860001,16980500,42.109196
"2022-10-17",43.189999,43.810001,43.189999,43.650002,16678400,42.885357
"2022-10-18",44.049999,44.360001,43.619999,44.09,18442800,43.317646
"2022-10-19",43.91,44.07,42.740002,43.110001,23054700,42.354813
"2022-10-20",43.27,43.41,42.82,42.91,17715000,42.158318
"2022-10-21",43.310001,45.16,42.990002,44.950001,36575700,44.162582
"2022-10-24",45.080002,45.869999,44.990002,45.540001,24972000,44.742249
"2022-10-25",45.27,45.82,44.889999,45.59,23127000,44.791374
"2022-10-26",45.919998,46.650002,45.619999,46.060001,21407900,45.253139
"2022-10-27",45.810001,46.110001,45.68,45.740002,20377700,44.938747
"2022-10-28",45.98,47.52,45.93,47.43,27854000,46.59914
"2022-10-31",47.080002,47.389999,46.540001,46.549999,29961700,45.734554
"2022-11-01",48,48.419998,47.400002,48.009998,30614500,47.16898
"2022-11-02",47.77,48.169998,46.950001,47.07,25813100,46.245445
